,Date Time,Solar Avg,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13
73,2022-01-06 14:00:00,774.1803278688525,815.7457627118644,910.0983606557377,851.7457627118644,736.2459016393443,549.3050847457627,336.37704918032784,120.47457627118644,6.377049180327869,0.0,0.0,0.0,0.0,0.0
74,2022-01-06 15:00:00,630.0,774.1803278688525,815.7457627118644,910.0983606557377,851.7457627118644,736.2459016393443,549.3050847457627,336.37704918032784,120.47457627118644,6.377049180327869,0.0,0.0,0.0,0.0
75,2022-01-06 16:00:00,503.5409836065574,630.0,774.1803278688525,815.7457627118644,910.0983606557377,851.7457627118644,736.2459016393443,549.3050847457627,336.37704918032784,120.47457627118644,6.377049180327869,0.0,0.0,0.0
76,2022-01-06 17:00:00,231.3050847457627,503.5409836065574,630.0,774.1803278688525,815.7457627118644,910.0983606557377,851.7457627118644,736.2459016393443,549.3050847457627,336.37704918032784,120.47457627118644,6.377049180327869,0.0,0.0
77,2022-01-06 18:00:00,65.0327868852459,231.3050847457627,503.5409836065574,630.0,774.1803278688525,815.7457627118644,910.0983606557377,851.7457627118644,736.2459016393443,549.3050847457627,336.37704918032784,120.47457627118644,6.377049180327869,0.0
78,2022-01-06 19:00:00,1.3559322033898304,65.0327868852459,231.3050847457627,503.5409836065574,630.0,774.1803278688525,815.7457627118644,910.0983606557377,851.7457627118644,736.2459016393443,549.3050847457627,336.37704918032784,120.47457627118644,6.377049180327869
79,2022-01-06 20:00:00,0.0,1.3559322033898304,65.0327868852459,231.3050847457627,503.5409836065574,630.0,774.1803278688525,815.7457627118644,910.0983606557377,851.7457627118644,736.2459016393443,549.3050847457627,336.37704918032784,120.47457627118644
80,2022-01-06 21:00:00,0.0,0.0,1.3559322033898304,65.0327868852459,231.3050847457627,503.5409836065574,630.0,774.1803278688525,815.7457627118644,910.0983606557377,851.7457627118644,736.2459016393443,549.3050847457627,336.37704918032784
81,2022-01-06 22:00:00,0.0,0.0,0.0,1.3559322033898304,65.0327868852459,231.3050847457627,503.5409836065574,630.0,774.1803278688525,815.7457627118644,910.0983606557377,851.7457627118644,736.2459016393443,549.3050847457627
82,2022-01-06 23:00:00,0.0,0.0,0.0,0.0,1.3559322033898304,65.0327868852459,231.3050847457627,503.5409836065574,630.0,774.1803278688525,815.7457627118644,910.0983606557377,851.7457627118644,736.2459016393443
83,2022-01-07 00:00:00,0.03980099502487562,0.0,0.0,0.0,0.0,1.3559322033898304,65.0327868852459,231.3050847457627,503.5409836065574,630.0,774.1803278688525,815.7457627118644,910.0983606557377,851.7457627118644
84,2022-01-07 01:00:00,0.03385049365303244,0.03980099502487562,0.0,0.0,0.0,0.0,1.3559322033898304,65.0327868852459,231.3050847457627,503.5409836065574,630.0,774.1803278688525,815.7457627118644,910.0983606557377
85,2022-01-07 02:00:00,0.07660738714090287,0.03385049365303244,0.03980099502487562,0.0,0.0,0.0,0.0,1.3559322033898304,65.0327868852459,231.3050847457627,503.5409836065574,630.0,774.1803278688525,815.7457627118644
86,2022-01-07 03:00:00,0.06223479490806223,0.07660738714090287,0.03385049365303244,0.03980099502487562,0.0,0.0,0.0,0.0,1.3559322033898304,65.0327868852459,231.3050847457627,503.5409836065574,630.0,774.1803278688525
87,2022-01-07 04:00:00,0.024623803009575923,0.06223479490806223,0.07660738714090287,0.03385049365303244,0.03980099502487562,0.0,0.0,0.0,0.0,1.3559322033898304,65.0327868852459,231.3050847457627,503.5409836065574,630.0
88,2022-01-07 05:00:00,0.059490084985835696,0.024623803009575923,0.06223479490806223,0.07660738714090287,0.03385049365303244,0.03980099502487562,0.0,0.0,0.0,0.0,1.3559322033898304,65.0327868852459,231.3050847457627,503.5409836065574
89,2022-01-07 06:00:00,0.3036935704514364,0.059490084985835696,0.024623803009575923,0.06223479490806223,0.07660738714090287,0.03385049365303244,0.03980099502487562,0.0,0.0,0.0,0.0,1.3559322033898304,65.0327868852459,231.3050847457627
90,2022-01-07 07:00:00,39.396039603960396,0.3036935704514364,0.059490084985835696,0.024623803009575923,0.06223479490806223,0.07660738714090287,0.03385049365303244,0.03980099502487562,0.0,0.0,0.0,0.0,1.3559322033898304,65.0327868852459
91,2022-01-07 08:00:00,164.00956284153006,39.396039603960396,0.3036935704514364,0.059490084985835696,0.024623803009575923,0.06223479490806223,0.07660738714090287,0.03385049365303244,0.03980099502487562,0.0,0.0,0.0,0.0,1.3559322033898304
92,2022-01-07 09:00:00,316.327221438646,164.00956284153006,39.396039603960396,0.3036935704514364,0.059490084985835696,0.024623803009575923,0.06223479490806223,0.07660738714090287,0.03385049365303244,0.03980099502487562,0.0,0.0,0.0,0.0
93,2022-01-07 10:00:00,464.05320600272853,316.327221438646,164.00956284153006,39.396039603960396,0.3036935704514364,0.059490084985835696,0.024623803009575923,0.06223479490806223,0.07660738714090287,0.03385049365303244,0.03980099502487562,0.0,0.0,0.0
94,2022-01-07 11:00:00,757.4504249291784,464.05320600272853,316.327221438646,164.00956284153006,39.396039603960396,0.3036935704514364,0.059490084985835696,0.024623803009575923,0.06223479490806223,0.07660738714090287,0.03385049365303244,0.03980099502487562,0.0,0.0
95,2022-01-07 12:00:00,823.3980848153215,757.4504249291784,464.05320600272853,316.327221438646,164.00956284153006,39.396039603960396,0.3036935704514364,0.059490084985835696,0.024623803009575923,0.06223479490806223,0.07660738714090287,0.03385049365303244,0.03980099502487562,0.0
96,2022-01-07 13:00:00,855.957507082153,823.3980848153215,757.4504249291784,464.05320600272853,316.327221438646,164.00956284153006,39.396039603960396,0.3036935704514364,0.059490084985835696,0.024623803009575923,0.06223479490806223,0.07660738714090287,0.03385049365303244,0.03980099502487562
97,2022-01-07 14:00:00,730.2599179206567,855.957507082153,823.3980848153215,757.4504249291784,464.05320600272853,316.327221438646,164.00956284153006,39.396039603960396,0.3036935704514364,0.059490084985835696,0.024623803009575923,0.06223479490806223,0.07660738714090287,0.03385049365303244
98,2022-01-07 15:00:00,705.2450424929178,730.2599179206567,855.957507082153,823.3980848153215,757.4504249291784,464.05320600272853,316.327221438646,164.00956284153006,39.396039603960396,0.3036935704514364,0.059490084985835696,0.024623803009575923,0.06223479490806223,0.07660738714090287
99,2022-01-07 16:00:00,539.2038303693571,705.2450424929178,730.2599179206567,855.957507082153,823.3980848153215,757.4504249291784,464.05320600272853,316.327221438646,164.00956284153006,39.396039603960396,0.3036935704514364,0.059490084985835696,0.024623803009575923,0.06223479490806223
100,2022-01-07 17:00:00,336.8399433427762,539.2038303693571,705.2450424929178,730.2599179206567,855.957507082153,823.3980848153215,757.4504249291784,464.05320600272853,316.327221438646,164.00956284153006,39.396039603960396,0.3036935704514364,0.059490084985835696,0.024623803009575923
101,2022-01-07 18:00:00,97.3986301369863,336.8399433427762,539.2038303693571,705.2450424929178,730.2599179206567,855.957507082153,823.3980848153215,757.4504249291784,464.05320600272853,316.327221438646,164.00956284153006,39.396039603960396,0.3036935704514364,0.059490084985835696
102,2022-01-07 19:00:00,0.11581920903954802,97.3986301369863,336.8399433427762,539.2038303693571,705.2450424929178,730.2599179206567,855.957507082153,823.3980848153215,757.4504249291784,464.05320600272853,316.327221438646,164.00956284153006,39.396039603960396,0.3036935704514364
103,2022-01-07 20:00:00,0.08481532147742818,0.11581920903954802,97.3986301369863,336.8399433427762,539.2038303693571,705.2450424929178,730.2599179206567,855.957507082153,823.3980848153215,757.4504249291784,464.05320600272853,316.327221438646,164.00956284153006,39.396039603960396
104,2022-01-07 21:00:00,0.05084745762711865,0.08481532147742818,0.11581920903954802,97.3986301369863,336.8399433427762,539.2038303693571,705.2450424929178,730.2599179206567,855.957507082153,823.3980848153215,757.4504249291784,464.05320600272853,316.327221438646,164.00956284153006
105,2022-01-07 22:00:00,0.038356164383561646,0.05084745762711865,0.08481532147742818,0.11581920903954802,97.3986301369863,336.8399433427762,539.2038303693571,705.2450424929178,730.2599179206567,855.957507082153,823.3980848153215,757.4504249291784,464.05320600272853,316.327221438646
106,2022-01-07 23:00:00,0.0423728813559322,0.038356164383561646,0.05084745762711865,0.08481532147742818,0.11581920903954802,97.3986301369863,336.8399433427762,539.2038303693571,705.2450424929178,730.2599179206567,855.957507082153,823.3980848153215,757.4504249291784,464.05320600272853
107,2022-01-08 00:00:00,0.06388888888888888,0.0423728813559322,0.038356164383561646,0.05084745762711865,0.08481532147742818,0.11581920903954802,97.3986301369863,336.8399433427762,539.2038303693571,705.2450424929178,730.2599179206567,855.957507082153,823.3980848153215,757.4504249291784
108,2022-01-09 00:00:00,0.040106951871657755,0.06388888888888888,0.0423728813559322,0.038356164383561646,0.05084745762711865,0.08481532147742818,0.11581920903954802,97.3986301369863,336.8399433427762,539.2038303693571,705.2450424929178,730.2599179206567,855.957507082153,823.3980848153215
109,2022-01-09 01:00:00,0.043785310734463276,0.040106951871657755,0.06388888888888888,0.0423728813559322,0.038356164383561646,0.05084745762711865,0.08481532147742818,0.11581920903954802,97.3986301369863,336.8399433427762,539.2038303693571,705.2450424929178,730.2599179206567,855.957507082153
110,2022-01-09 02:00:00,0.04644808743169399,0.043785310734463276,0.040106951871657755,0.06388888888888888,0.0423728813559322,0.038356164383561646,0.05084745762711865,0.08481532147742818,0.11581920903954802,97.3986301369863,336.8399433427762,539.2038303693571,705.2450424929178,730.2599179206567
111,2022-01-09 03:00:00,0.07203389830508475,0.04644808743169399,0.043785310734463276,0.040106951871657755,0.06388888888888888,0.0423728813559322,0.038356164383561646,0.05084745762711865,0.08481532147742818,0.11581920903954802,97.3986301369863,336.8399433427762,539.2038303693571,705.2450424929178
112,2022-01-09 04:00:00,0.060109289617486336,0.07203389830508475,0.04644808743169399,0.043785310734463276,0.040106951871657755,0.06388888888888888,0.0423728813559322,0.038356164383561646,0.05084745762711865,0.08481532147742818,0.11581920903954802,97.3986301369863,336.8399433427762,539.2038303693571
113,2022-01-09 05:00:00,0.06756756756756757,0.060109289617486336,0.07203389830508475,0.04644808743169399,0.043785310734463276,0.040106951871657755,0.06388888888888888,0.0423728813559322,0.038356164383561646,0.05084745762711865,0.08481532147742818,0.11581920903954802,97.3986301369863,336.8399433427762
114,2022-01-09 06:00:00,3.013119533527697,0.06756756756756757,0.060109289617486336,0.07203389830508475,0.04644808743169399,0.043785310734463276,0.040106951871657755,0.06388888888888888,0.0423728813559322,0.038356164383561646,0.05084745762711865,0.08481532147742818,0.11581920903954802,97.3986301369863
115,2022-01-09 07:00:00,101.17744360902256,3.013119533527697,0.06756756756756757,0.060109289617486336,0.07203389830508475,0.04644808743169399,0.043785310734463276,0.040106951871657755,0.06388888888888888,0.0423728813559322,0.038356164383561646,0.05084745762711865,0.08481532147742818,0.11581920903954802
116,2022-01-09 08:00:00,338.86541244573084,101.17744360902256,3.013119533527697,0.06756756756756757,0.060109289617486336,0.07203389830508475,0.04644808743169399,0.043785310734463276,0.040106951871657755,0.06388888888888888,0.0423728813559322,0.038356164383561646,0.05084745762711865,0.08481532147742818
117,2022-01-09 09:00:00,576.468085106383,338.86541244573084,101.17744360902256,3.013119533527697,0.06756756756756757,0.060109289617486336,0.07203389830508475,0.04644808743169399,0.043785310734463276,0.040106951871657755,0.06388888888888888,0.0423728813559322,0.038356164383561646,0.05084745762711865
118,2022-01-09 10:00:00,766.565925925926,576.468085106383,338.86541244573084,101.17744360902256,3.013119533527697,0.06756756756756757,0.060109289617486336,0.07203389830508475,0.04644808743169399,0.043785310734463276,0.040106951871657755,0.06388888888888888,0.0423728813559322,0.038356164383561646
119,2022-01-09 11:00:00,894.0185185185185,766.565925925926,576.468085106383,338.86541244573084,101.17744360902256,3.013119533527697,0.06756756756756757,0.060109289617486336,0.07203389830508475,0.04644808743169399,0.043785310734463276,0.040106951871657755,0.06388888888888888,0.0423728813559322
120,2022-01-09 12:00:00,964.7867867867868,894.0185185185185,766.565925925926,576.468085106383,338.86541244573084,101.17744360902256,3.013119533527697,0.06756756756756757,0.060109289617486336,0.07203389830508475,0.04644808743169399,0.043785310734463276,0.040106951871657755,0.06388888888888888
121,2022-01-09 13:00:00,957.156202143951,964.7867867867868,894.0185185185185,766.565925925926,576.468085106383,338.86541244573084,101.17744360902256,3.013119533527697,0.06756756756756757,0.060109289617486336,0.07203389830508475,0.04644808743169399,0.043785310734463276,0.040106951871657755
122,2022-01-09 14:00:00,824.7010463378176,957.156202143951,964.7867867867868,894.0185185185185,766.565925925926,576.468085106383,338.86541244573084,101.17744360902256,3.013119533527697,0.06756756756756757,0.060109289617486336,0.07203389830508475,0.04644808743169399,0.043785310734463276
123,2022-01-09 15:00:00,690.9589665653496,824.7010463378176,957.156202143951,964.7867867867868,894.0185185185185,766.565925925926,576.468085106383,338.86541244573084,101.17744360902256,3.013119533527697,0.06756756756756757,0.060109289617486336,0.07203389830508475,0.04644808743169399
124,2022-01-09 16:00:00,476.5405046480744,690.9589665653496,824.7010463378176,957.156202143951,964.7867867867868,894.0185185185185,766.565925925926,576.468085106383,338.86541244573084,101.17744360902256,3.013119533527697,0.06756756756756757,0.060109289617486336,0.07203389830508475
125,2022-01-09 17:00:00,178.11369863013698,476.5405046480744,690.9589665653496,824.7010463378176,957.156202143951,964.7867867867868,894.0185185185185,766.565925925926,576.468085106383,338.86541244573084,101.17744360902256,3.013119533527697,0.06756756756756757,0.060109289617486336
126,2022-01-09 18:00:00,27.550531914893618,178.11369863013698,476.5405046480744,690.9589665653496,824.7010463378176,957.156202143951,964.7867867867868,894.0185185185185,766.565925925926,576.468085106383,338.86541244573084,101.17744360902256,3.013119533527697,0.06756756756756757
